cod_evaluation,cod_question,cod_metric,value
9,572f5533a23a5019007fc55b,EM,0.0
9,572f5533a23a5019007fc55b,F1,0.5714285714285715
9,572f5533a23a5019007fc55b,EM@3,0.0
9,572f5533a23a5019007fc55b,F1@3,0.9473684210526316
9,572f5533a23a5019007fc55d,EM,1.0
9,572f5533a23a5019007fc55d,F1,1.0
9,572f5533a23a5019007fc55d,EM@3,1.0
9,572f5533a23a5019007fc55d,F1@3,1.0
9,572f5533a23a5019007fc55e,EM,1.0
9,572f5533a23a5019007fc55e,F1,1.0
9,572f5533a23a5019007fc55e,EM@3,1.0
9,572f5533a23a5019007fc55e,F1@3,1.0
9,572f5533a23a5019007fc55f,EM,1.0
9,572f5533a23a5019007fc55f,F1,1.0
9,572f5533a23a5019007fc55f,EM@3,1.0
9,572f5533a23a5019007fc55f,F1@3,1.0
9,572fe1d404bcaa1900d76e37,EM,0.0
9,572fe1d404bcaa1900d76e37,F1,0.0
9,572fe1d404bcaa1900d76e37,EM@3,0.0
9,572fe1d404bcaa1900d76e37,F1@3,0.0
9,572fe1d404bcaa1900d76e3a,EM,0.0
9,572fe1d404bcaa1900d76e3a,F1,0.0
9,572fe1d404bcaa1900d76e3a,EM@3,0.0
9,572fe1d404bcaa1900d76e3a,F1@3,0.1052631578947368
9,572fe1d404bcaa1900d76e3b,EM,1.0
9,572fe1d404bcaa1900d76e3b,F1,1.0
9,572fe1d404bcaa1900d76e3b,EM@3,1.0
9,572fe1d404bcaa1900d76e3b,F1@3,1.0
9,572f55e8a23a5019007fc56b,EM,0.0
9,572f55e8a23a5019007fc56b,F1,0.0
9,572f55e8a23a5019007fc56b,EM@3,0.0
9,572f55e8a23a5019007fc56b,F1@3,0.24
9,572f55e8a23a5019007fc56c,EM,0.0
9,572f55e8a23a5019007fc56c,F1,0.0
9,572f55e8a23a5019007fc56c,EM@3,0.0
9,572f55e8a23a5019007fc56c,F1@3,0.0
9,572f55e8a23a5019007fc56d,EM,0.0
9,572f55e8a23a5019007fc56d,F1,0.1666666666666666
9,572f55e8a23a5019007fc56d,EM@3,1.0
9,572f55e8a23a5019007fc56d,F1@3,1.0
9,572f55e8a23a5019007fc56e,EM,0.0
9,572f55e8a23a5019007fc56e,F1,0.8
9,572f55e8a23a5019007fc56e,EM@3,1.0
9,572f55e8a23a5019007fc56e,F1@3,1.0
9,572fe288a23a5019007fcad7,EM,1.0
9,572fe288a23a5019007fcad7,F1,1.0
9,572fe288a23a5019007fcad7,EM@3,1.0
9,572fe288a23a5019007fcad7,F1@3,1.0
9,572fe288a23a5019007fcad8,EM,0.0
9,572fe288a23a5019007fcad8,F1,0.0
9,572fe288a23a5019007fcad8,EM@3,0.0
9,572fe288a23a5019007fcad8,F1@3,0.0
9,572fe288a23a5019007fcada,EM,1.0
9,572fe288a23a5019007fcada,F1,1.0
9,572fe288a23a5019007fcada,EM@3,1.0
9,572fe288a23a5019007fcada,F1@3,1.0
9,572fe288a23a5019007fcad9,EM,1.0
9,572fe288a23a5019007fcad9,F1,1.0
9,572fe288a23a5019007fcad9,EM@3,1.0
9,572fe288a23a5019007fcad9,F1@3,1.0
9,572fe288a23a5019007fcadb,EM,0.0
9,572fe288a23a5019007fcadb,F1,0.0
9,572fe288a23a5019007fcadb,EM@3,0.0
9,572fe288a23a5019007fcadb,F1@3,0.2857142857142857
9,572f567cb2c2fd1400568040,EM,1.0
9,572f567cb2c2fd1400568040,F1,1.0
9,572f567cb2c2fd1400568040,EM@3,1.0
9,572f567cb2c2fd1400568040,F1@3,1.0
9,572f567cb2c2fd1400568041,EM,1.0
9,572f567cb2c2fd1400568041,F1,1.0
9,572f567cb2c2fd1400568041,EM@3,1.0
9,572f567cb2c2fd1400568041,F1@3,1.0
9,572f567cb2c2fd1400568042,EM,1.0
9,572f567cb2c2fd1400568042,F1,1.0
9,572f567cb2c2fd1400568042,EM@3,1.0
9,572f567cb2c2fd1400568042,F1@3,1.0
9,572f567cb2c2fd1400568043,EM,1.0
9,572f567cb2c2fd1400568043,F1,1.0
9,572f567cb2c2fd1400568043,EM@3,1.0
9,572f567cb2c2fd1400568043,F1@3,1.0
9,572fe393947a6a140053cdba,EM,1.0
9,572fe393947a6a140053cdba,F1,1.0
9,572fe393947a6a140053cdba,EM@3,1.0
9,572fe393947a6a140053cdba,F1@3,1.0
9,572fe393947a6a140053cdbb,EM,1.0
9,572fe393947a6a140053cdbb,F1,1.0
9,572fe393947a6a140053cdbb,EM@3,1.0
9,572fe393947a6a140053cdbb,F1@3,1.0
9,572fe393947a6a140053cdbc,EM,1.0
9,572fe393947a6a140053cdbc,F1,1.0
9,572fe393947a6a140053cdbc,EM@3,1.0
9,572fe393947a6a140053cdbc,F1@3,1.0
9,572fe393947a6a140053cdbe,EM,0.0
9,572fe393947a6a140053cdbe,F1,0.7499999999999999
9,572fe393947a6a140053cdbe,EM@3,1.0
9,572fe393947a6a140053cdbe,F1@3,1.0
9,572fe393947a6a140053cdbd,EM,1.0
9,572fe393947a6a140053cdbd,F1,1.0
9,572fe393947a6a140053cdbd,EM@3,1.0
9,572fe393947a6a140053cdbd,F1@3,1.0
9,572f5703a23a5019007fc573,EM,1.0
9,572f5703a23a5019007fc573,F1,1.0
9,572f5703a23a5019007fc573,EM@3,1.0
9,572f5703a23a5019007fc573,F1@3,1.0
9,572f5703a23a5019007fc574,EM,1.0
9,572f5703a23a5019007fc574,F1,1.0
9,572f5703a23a5019007fc574,EM@3,1.0
9,572f5703a23a5019007fc574,F1@3,1.0
9,572f5703a23a5019007fc575,EM,1.0
9,572f5703a23a5019007fc575,F1,1.0
9,572f5703a23a5019007fc575,EM@3,1.0
9,572f5703a23a5019007fc575,F1@3,1.0
9,572f5703a23a5019007fc576,EM,0.0
9,572f5703a23a5019007fc576,F1,0.2857142857142857
9,572f5703a23a5019007fc576,EM@3,0.0
9,572f5703a23a5019007fc576,F1@3,0.2857142857142857
9,572f5703a23a5019007fc577,EM,1.0
9,572f5703a23a5019007fc577,F1,1.0
9,572f5703a23a5019007fc577,EM@3,1.0
9,572f5703a23a5019007fc577,F1@3,1.0
9,572fe41e04bcaa1900d76e4b,EM,0.0
9,572fe41e04bcaa1900d76e4b,F1,0.5
9,572fe41e04bcaa1900d76e4b,EM@3,1.0
9,572fe41e04bcaa1900d76e4b,F1@3,1.0
9,572fe41e04bcaa1900d76e4c,EM,1.0
9,572fe41e04bcaa1900d76e4c,F1,1.0
9,572fe41e04bcaa1900d76e4c,EM@3,1.0
9,572fe41e04bcaa1900d76e4c,F1@3,1.0
9,572fe41e04bcaa1900d76e4d,EM,0.0
9,572fe41e04bcaa1900d76e4d,F1,0.5
9,572fe41e04bcaa1900d76e4d,EM@3,0.0
9,572fe41e04bcaa1900d76e4d,F1@3,0.6666666666666666
9,572fe41e04bcaa1900d76e4e,EM,1.0
9,572fe41e04bcaa1900d76e4e,F1,1.0
9,572fe41e04bcaa1900d76e4e,EM@3,1.0
9,572fe41e04bcaa1900d76e4e,F1@3,1.0
9,572fe41e04bcaa1900d76e4f,EM,0.0
9,572fe41e04bcaa1900d76e4f,F1,0.4
9,572fe41e04bcaa1900d76e4f,EM@3,1.0
9,572fe41e04bcaa1900d76e4f,F1@3,1.0
9,572f57c704bcaa1900d7686d,EM,1.0
9,572f57c704bcaa1900d7686d,F1,1.0
9,572f57c704bcaa1900d7686d,EM@3,1.0
9,572f57c704bcaa1900d7686d,F1@3,1.0
9,572f57c704bcaa1900d7686e,EM,0.0
9,572f57c704bcaa1900d7686e,F1,0.6666666666666666
9,572f57c704bcaa1900d7686e,EM@3,1.0
9,572f57c704bcaa1900d7686e,F1@3,1.0
9,572f57c704bcaa1900d7686f,EM,0.0
9,572f57c704bcaa1900d7686f,F1,0.8571428571428571
9,572f57c704bcaa1900d7686f,EM@3,1.0
9,572f57c704bcaa1900d7686f,F1@3,1.0
9,572f57c704bcaa1900d76870,EM,1.0
9,572f57c704bcaa1900d76870,F1,1.0
9,572f57c704bcaa1900d76870,EM@3,1.0
9,572f57c704bcaa1900d76870,F1@3,1.0
9,572fe4a304bcaa1900d76e55,EM,0.0
9,572fe4a304bcaa1900d76e55,F1,0.6666666666666666
9,572fe4a304bcaa1900d76e55,EM@3,1.0
9,572fe4a304bcaa1900d76e55,F1@3,1.0
9,572fe4a304bcaa1900d76e56,EM,0.0
9,572fe4a304bcaa1900d76e56,F1,0.8571428571428571
9,572fe4a304bcaa1900d76e56,EM@3,1.0
9,572fe4a304bcaa1900d76e56,F1@3,1.0
9,572fe4a304bcaa1900d76e57,EM,0.0
9,572fe4a304bcaa1900d76e57,F1,0.6666666666666666
9,572fe4a304bcaa1900d76e57,EM@3,1.0
9,572fe4a304bcaa1900d76e57,F1@3,1.0
9,572fe4a304bcaa1900d76e58,EM,1.0
9,572fe4a304bcaa1900d76e58,F1,1.0
9,572fe4a304bcaa1900d76e58,EM@3,1.0
9,572fe4a304bcaa1900d76e58,F1@3,1.0
9,572fe4a304bcaa1900d76e59,EM,1.0
9,572fe4a304bcaa1900d76e59,F1,1.0
9,572fe4a304bcaa1900d76e59,EM@3,1.0
9,572fe4a304bcaa1900d76e59,F1@3,1.0
9,572f5875947a6a140053c89a,EM,1.0
9,572f5875947a6a140053c89a,F1,1.0
9,572f5875947a6a140053c89a,EM@3,1.0
9,572f5875947a6a140053c89a,F1@3,1.0
9,572f5875947a6a140053c89b,EM,1.0
9,572f5875947a6a140053c89b,F1,1.0
9,572f5875947a6a140053c89b,EM@3,1.0
9,572f5875947a6a140053c89b,F1@3,1.0
9,572f5875947a6a140053c89c,EM,1.0
9,572f5875947a6a140053c89c,F1,1.0
9,572f5875947a6a140053c89c,EM@3,1.0
9,572f5875947a6a140053c89c,F1@3,1.0
9,572f5875947a6a140053c89d,EM,0.0
9,572f5875947a6a140053c89d,F1,0.6
9,572f5875947a6a140053c89d,EM@3,0.0
9,572f5875947a6a140053c89d,F1@3,0.6
9,572f5875947a6a140053c89e,EM,0.0
9,572f5875947a6a140053c89e,F1,0.5
9,572f5875947a6a140053c89e,EM@3,0.0
9,572f5875947a6a140053c89e,F1@3,0.5
9,572fe53104bcaa1900d76e69,EM,1.0
9,572fe53104bcaa1900d76e69,F1,1.0
9,572fe53104bcaa1900d76e69,EM@3,1.0
9,572fe53104bcaa1900d76e69,F1@3,1.0
9,572fe53104bcaa1900d76e6b,EM,1.0
9,572fe53104bcaa1900d76e6b,F1,1.0
9,572fe53104bcaa1900d76e6b,EM@3,1.0
9,572fe53104bcaa1900d76e6b,F1@3,1.0
9,572fe53104bcaa1900d76e6a,EM,1.0
9,572fe53104bcaa1900d76e6a,F1,1.0
9,572fe53104bcaa1900d76e6a,EM@3,1.0
9,572fe53104bcaa1900d76e6a,F1@3,1.0
9,572fe53104bcaa1900d76e6c,EM,1.0
9,572fe53104bcaa1900d76e6c,F1,1.0
9,572fe53104bcaa1900d76e6c,EM@3,1.0
9,572fe53104bcaa1900d76e6c,F1@3,1.0
9,572fe53104bcaa1900d76e6d,EM,1.0
9,572fe53104bcaa1900d76e6d,F1,1.0
9,572fe53104bcaa1900d76e6d,EM@3,1.0
9,572fe53104bcaa1900d76e6d,F1@3,1.0
9,572f58d9a23a5019007fc57d,EM,1.0
9,572f58d9a23a5019007fc57d,F1,1.0
9,572f58d9a23a5019007fc57d,EM@3,1.0
9,572f58d9a23a5019007fc57d,F1@3,1.0
9,572f58d9a23a5019007fc57e,EM,1.0
9,572f58d9a23a5019007fc57e,F1,1.0
9,572f58d9a23a5019007fc57e,EM@3,1.0
9,572f58d9a23a5019007fc57e,F1@3,1.0
9,572f58d9a23a5019007fc581,EM,1.0
9,572f58d9a23a5019007fc581,F1,1.0
9,572f58d9a23a5019007fc581,EM@3,1.0
9,572f58d9a23a5019007fc581,F1@3,1.0
9,572f58d9a23a5019007fc57f,EM,1.0
9,572f58d9a23a5019007fc57f,F1,1.0
9,572f58d9a23a5019007fc57f,EM@3,1.0
9,572f58d9a23a5019007fc57f,F1@3,1.0
9,572fe60fb2c2fd140056858b,EM,1.0
9,572fe60fb2c2fd140056858b,F1,1.0
9,572fe60fb2c2fd140056858b,EM@3,1.0
9,572fe60fb2c2fd140056858b,F1@3,1.0
9,572fe60fb2c2fd140056858c,EM,1.0
9,572fe60fb2c2fd140056858c,F1,1.0
9,572fe60fb2c2fd140056858c,EM@3,1.0
9,572fe60fb2c2fd140056858c,F1@3,1.0
9,572fe60fb2c2fd140056858d,EM,1.0
9,572fe60fb2c2fd140056858d,F1,1.0
9,572fe60fb2c2fd140056858d,EM@3,1.0
9,572fe60fb2c2fd140056858d,F1@3,1.0
9,572fe60fb2c2fd140056858e,EM,0.0
9,572fe60fb2c2fd140056858e,F1,0.0
9,572fe60fb2c2fd140056858e,EM@3,0.0
9,572fe60fb2c2fd140056858e,F1@3,0.0392156862745098
9,572fe60fb2c2fd140056858f,EM,1.0
9,572fe60fb2c2fd140056858f,F1,1.0
9,572fe60fb2c2fd140056858f,EM@3,1.0
9,572fe60fb2c2fd140056858f,F1@3,1.0
9,572f59b4a23a5019007fc587,EM,1.0
9,572f59b4a23a5019007fc587,F1,1.0
9,572f59b4a23a5019007fc587,EM@3,1.0
9,572f59b4a23a5019007fc587,F1@3,1.0
9,572f59b4a23a5019007fc58a,EM,0.0
9,572f59b4a23a5019007fc58a,F1,0.6666666666666666
9,572f59b4a23a5019007fc58a,EM@3,0.0
9,572f59b4a23a5019007fc58a,F1@3,0.6666666666666666
9,572f59b4a23a5019007fc588,EM,0.0
9,572f59b4a23a5019007fc588,F1,0.0
9,572f59b4a23a5019007fc588,EM@3,0.0
9,572f59b4a23a5019007fc588,F1@3,0.1999999999999999
9,572f59b4a23a5019007fc58b,EM,0.0
9,572f59b4a23a5019007fc58b,F1,0.0
9,572f59b4a23a5019007fc58b,EM@3,0.0
9,572f59b4a23a5019007fc58b,F1@3,0.2222222222222222
9,572f59b4a23a5019007fc589,EM,1.0
9,572f59b4a23a5019007fc589,F1,1.0
9,572f59b4a23a5019007fc589,EM@3,1.0
9,572f59b4a23a5019007fc589,F1@3,1.0
9,572fe92204bcaa1900d76e95,EM,0.0
9,572fe92204bcaa1900d76e95,F1,0.3333333333333333
9,572fe92204bcaa1900d76e95,EM@3,0.0
9,572fe92204bcaa1900d76e95,F1@3,0.3333333333333333
9,572fe92204bcaa1900d76e96,EM,0.0
9,572fe92204bcaa1900d76e96,F1,0.0
9,572fe92204bcaa1900d76e96,EM@3,0.0
9,572fe92204bcaa1900d76e96,F1@3,0.0476190476190476
9,572fe92204bcaa1900d76e97,EM,0.0
9,572fe92204bcaa1900d76e97,F1,0.1904761904761905
9,572fe92204bcaa1900d76e97,EM@3,0.0
9,572fe92204bcaa1900d76e97,F1@3,0.2352941176470588
9,572fe92204bcaa1900d76e98,EM,1.0
9,572fe92204bcaa1900d76e98,F1,1.0
9,572fe92204bcaa1900d76e98,EM@3,1.0
9,572fe92204bcaa1900d76e98,F1@3,1.0
9,572f609ca23a5019007fc5af,EM,0.0
9,572f609ca23a5019007fc5af,F1,0.8571428571428571
9,572f609ca23a5019007fc5af,EM@3,1.0
9,572f609ca23a5019007fc5af,F1@3,1.0
9,572f609ca23a5019007fc5b0,EM,0.0
9,572f609ca23a5019007fc5b0,F1,0.8
9,572f609ca23a5019007fc5b0,EM@3,1.0
9,572f609ca23a5019007fc5b0,F1@3,1.0
9,572f609ca23a5019007fc5b1,EM,0.0
9,572f609ca23a5019007fc5b1,F1,0.4444444444444444
9,572f609ca23a5019007fc5b1,EM@3,0.0
9,572f609ca23a5019007fc5b1,F1@3,0.4444444444444444
9,572f609ca23a5019007fc5b2,EM,1.0
9,572f609ca23a5019007fc5b2,F1,1.0
9,572f609ca23a5019007fc5b2,EM@3,1.0
9,572f609ca23a5019007fc5b2,F1@3,1.0
9,572f609ca23a5019007fc5b3,EM,1.0
9,572f609ca23a5019007fc5b3,F1,1.0
9,572f609ca23a5019007fc5b3,EM@3,1.0
9,572f609ca23a5019007fc5b3,F1@3,1.0
9,572fe9b3947a6a140053cde0,EM,0.0
9,572fe9b3947a6a140053cde0,F1,0.5
9,572fe9b3947a6a140053cde0,EM@3,1.0
9,572fe9b3947a6a140053cde0,F1@3,1.0
9,572fe9b3947a6a140053cde1,EM,0.0
9,572fe9b3947a6a140053cde1,F1,0.8
9,572fe9b3947a6a140053cde1,EM@3,1.0
9,572fe9b3947a6a140053cde1,F1@3,1.0
9,572fe9b3947a6a140053cde2,EM,0.0
9,572fe9b3947a6a140053cde2,F1,0.0
9,572fe9b3947a6a140053cde2,EM@3,0.0
9,572fe9b3947a6a140053cde2,F1@3,0.0
9,572fe9b3947a6a140053cde3,EM,1.0
9,572fe9b3947a6a140053cde3,F1,1.0
9,572fe9b3947a6a140053cde3,EM@3,1.0
9,572fe9b3947a6a140053cde3,F1@3,1.0
9,572f60f4947a6a140053c8ea,EM,1.0
9,572f60f4947a6a140053c8ea,F1,1.0
9,572f60f4947a6a140053c8ea,EM@3,1.0
9,572f60f4947a6a140053c8ea,F1@3,1.0
9,572f60f4947a6a140053c8ec,EM,1.0
9,572f60f4947a6a140053c8ec,F1,1.0
9,572f60f4947a6a140053c8ec,EM@3,1.0
9,572f60f4947a6a140053c8ec,F1@3,1.0
9,572f60f4947a6a140053c8ee,EM,1.0
9,572f60f4947a6a140053c8ee,F1,1.0
9,572f60f4947a6a140053c8ee,EM@3,1.0
9,572f60f4947a6a140053c8ee,F1@3,1.0
9,572fec30947a6a140053cdf2,EM,1.0
9,572fec30947a6a140053cdf2,F1,1.0
9,572fec30947a6a140053cdf2,EM@3,1.0
9,572fec30947a6a140053cdf2,F1@3,1.0
9,572fec30947a6a140053cdf4,EM,1.0
9,572fec30947a6a140053cdf4,F1,1.0
9,572fec30947a6a140053cdf4,EM@3,1.0
9,572fec30947a6a140053cdf4,F1@3,1.0
9,572fec30947a6a140053cdf5,EM,1.0
9,572fec30947a6a140053cdf5,F1,1.0
9,572fec30947a6a140053cdf5,EM@3,1.0
9,572fec30947a6a140053cdf5,F1@3,1.0
9,572fec30947a6a140053cdf6,EM,1.0
9,572fec30947a6a140053cdf6,F1,1.0
9,572fec30947a6a140053cdf6,EM@3,1.0
9,572fec30947a6a140053cdf6,F1@3,1.0
9,572f64ccb2c2fd14005680b7,EM,0.0
9,572f64ccb2c2fd14005680b7,F1,0.6666666666666666
9,572f64ccb2c2fd14005680b7,EM@3,1.0
9,572f64ccb2c2fd14005680b7,F1@3,1.0
9,572f64ccb2c2fd14005680b8,EM,1.0
9,572f64ccb2c2fd14005680b8,F1,1.0
9,572f64ccb2c2fd14005680b8,EM@3,1.0
9,572f64ccb2c2fd14005680b8,F1@3,1.0
9,572f64ccb2c2fd14005680b9,EM,1.0
9,572f64ccb2c2fd14005680b9,F1,1.0
9,572f64ccb2c2fd14005680b9,EM@3,1.0
9,572f64ccb2c2fd14005680b9,F1@3,1.0
9,572f64ccb2c2fd14005680ba,EM,1.0
9,572f64ccb2c2fd14005680ba,F1,1.0
9,572f64ccb2c2fd14005680ba,EM@3,1.0
9,572f64ccb2c2fd14005680ba,F1@3,1.0
9,572f64ccb2c2fd14005680bb,EM,1.0
9,572f64ccb2c2fd14005680bb,F1,1.0
9,572f64ccb2c2fd14005680bb,EM@3,1.0
9,572f64ccb2c2fd14005680bb,F1@3,1.0
9,572feddda23a5019007fcb5b,EM,1.0
9,572feddda23a5019007fcb5b,F1,1.0
9,572feddda23a5019007fcb5b,EM@3,1.0
9,572feddda23a5019007fcb5b,F1@3,1.0
9,572feddda23a5019007fcb5c,EM,0.0
9,572feddda23a5019007fcb5c,F1,0.6666666666666666
9,572feddda23a5019007fcb5c,EM@3,0.0
9,572feddda23a5019007fcb5c,F1@3,0.6666666666666666
9,572feddda23a5019007fcb5d,EM,1.0
9,572feddda23a5019007fcb5d,F1,1.0
9,572feddda23a5019007fcb5d,EM@3,1.0
9,572feddda23a5019007fcb5d,F1@3,1.0
9,572feddda23a5019007fcb5e,EM,1.0
9,572feddda23a5019007fcb5e,F1,1.0
9,572feddda23a5019007fcb5e,EM@3,1.0
9,572feddda23a5019007fcb5e,F1@3,1.0
9,572feddda23a5019007fcb5f,EM,1.0
9,572feddda23a5019007fcb5f,F1,1.0
9,572feddda23a5019007fcb5f,EM@3,1.0
9,572feddda23a5019007fcb5f,F1@3,1.0
9,572f65e9b2c2fd14005680cc,EM,0.0
9,572f65e9b2c2fd14005680cc,F1,0.2857142857142857
9,572f65e9b2c2fd14005680cc,EM@3,0.0
9,572f65e9b2c2fd14005680cc,F1@3,0.2857142857142857
9,572f65e9b2c2fd14005680cd,EM,1.0
9,572f65e9b2c2fd14005680cd,F1,0.8571428571428571
9,572f65e9b2c2fd14005680cd,EM@3,1.0
9,572f65e9b2c2fd14005680cd,F1@3,1.0
9,572f65e9b2c2fd14005680cb,EM,1.0
9,572f65e9b2c2fd14005680cb,F1,1.0
9,572f65e9b2c2fd14005680cb,EM@3,1.0
9,572f65e9b2c2fd14005680cb,F1@3,1.0
9,572f65e9b2c2fd14005680ce,EM,1.0
9,572f65e9b2c2fd14005680ce,F1,1.0
9,572f65e9b2c2fd14005680ce,EM@3,1.0
9,572f65e9b2c2fd14005680ce,F1@3,1.0
9,572f65e9b2c2fd14005680cf,EM,1.0
9,572f65e9b2c2fd14005680cf,F1,1.0
9,572f65e9b2c2fd14005680cf,EM@3,1.0
9,572f65e9b2c2fd14005680cf,F1@3,1.0
9,572ff07304bcaa1900d76ef5,EM,1.0
9,572ff07304bcaa1900d76ef5,F1,1.0
9,572ff07304bcaa1900d76ef5,EM@3,1.0
9,572ff07304bcaa1900d76ef5,F1@3,1.0
9,572ff07304bcaa1900d76ef6,EM,1.0
9,572ff07304bcaa1900d76ef6,F1,1.0
9,572ff07304bcaa1900d76ef6,EM@3,1.0
9,572ff07304bcaa1900d76ef6,F1@3,1.0
9,572ff07304bcaa1900d76ef7,EM,1.0
9,572ff07304bcaa1900d76ef7,F1,1.0
9,572ff07304bcaa1900d76ef7,EM@3,1.0
9,572ff07304bcaa1900d76ef7,F1@3,1.0
9,572ff07304bcaa1900d76ef8,EM,1.0
9,572ff07304bcaa1900d76ef8,F1,1.0
9,572ff07304bcaa1900d76ef8,EM@3,1.0
9,572ff07304bcaa1900d76ef8,F1@3,1.0
9,572ff07304bcaa1900d76ef9,EM,1.0
9,572ff07304bcaa1900d76ef9,F1,0.8571428571428571
9,572ff07304bcaa1900d76ef9,EM@3,1.0
9,572ff07304bcaa1900d76ef9,F1@3,1.0
9,572f6a0ba23a5019007fc5eb,EM,1.0
9,572f6a0ba23a5019007fc5eb,F1,1.0
9,572f6a0ba23a5019007fc5eb,EM@3,1.0
9,572f6a0ba23a5019007fc5eb,F1@3,1.0
9,572f6a0ba23a5019007fc5ed,EM,1.0
9,572f6a0ba23a5019007fc5ed,F1,1.0
9,572f6a0ba23a5019007fc5ed,EM@3,1.0
9,572f6a0ba23a5019007fc5ed,F1@3,1.0
9,572f6a0ba23a5019007fc5ee,EM,1.0
9,572f6a0ba23a5019007fc5ee,F1,1.0
9,572f6a0ba23a5019007fc5ee,EM@3,1.0
9,572f6a0ba23a5019007fc5ee,F1@3,1.0
9,572ff12e04bcaa1900d76eff,EM,1.0
9,572ff12e04bcaa1900d76eff,F1,1.0
9,572ff12e04bcaa1900d76eff,EM@3,1.0
9,572ff12e04bcaa1900d76eff,F1@3,1.0
9,572ff12e04bcaa1900d76f02,EM,0.0
9,572ff12e04bcaa1900d76f02,F1,0.3333333333333333
9,572ff12e04bcaa1900d76f02,EM@3,0.0
9,572ff12e04bcaa1900d76f02,F1@3,0.5
9,572ff12e04bcaa1900d76f03,EM,1.0
9,572ff12e04bcaa1900d76f03,F1,1.0
9,572ff12e04bcaa1900d76f03,EM@3,1.0
9,572ff12e04bcaa1900d76f03,F1@3,1.0
9,572f6c85947a6a140053c940,EM,1.0
9,572f6c85947a6a140053c940,F1,1.0
9,572f6c85947a6a140053c940,EM@3,1.0
9,572f6c85947a6a140053c940,F1@3,1.0
9,572f6c85947a6a140053c942,EM,1.0
9,572f6c85947a6a140053c942,F1,1.0
9,572f6c85947a6a140053c942,EM@3,1.0
9,572f6c85947a6a140053c942,F1@3,1.0
9,572f6c85947a6a140053c943,EM,0.0
9,572f6c85947a6a140053c943,F1,0.6666666666666666
9,572f6c85947a6a140053c943,EM@3,1.0
9,572f6c85947a6a140053c943,F1@3,1.0
9,572f6c85947a6a140053c944,EM,1.0
9,572f6c85947a6a140053c944,F1,1.0
9,572f6c85947a6a140053c944,EM@3,1.0
9,572f6c85947a6a140053c944,F1@3,1.0
9,572f6c85947a6a140053c941,EM,1.0
9,572f6c85947a6a140053c941,F1,1.0
9,572f6c85947a6a140053c941,EM@3,1.0
9,572f6c85947a6a140053c941,F1@3,1.0
9,572ff293947a6a140053ce52,EM,0.0
9,572ff293947a6a140053ce52,F1,0.6
9,572ff293947a6a140053ce52,EM@3,0.0
9,572ff293947a6a140053ce52,F1@3,0.6666666666666666
9,572ff293947a6a140053ce53,EM,1.0
9,572ff293947a6a140053ce53,F1,1.0
9,572ff293947a6a140053ce53,EM@3,1.0
9,572ff293947a6a140053ce53,F1@3,1.0
9,572ff293947a6a140053ce54,EM,1.0
9,572ff293947a6a140053ce54,F1,1.0
9,572ff293947a6a140053ce54,EM@3,1.0
9,572ff293947a6a140053ce54,F1@3,1.0
9,572ff293947a6a140053ce55,EM,1.0
9,572ff293947a6a140053ce55,F1,1.0
9,572ff293947a6a140053ce55,EM@3,1.0
9,572ff293947a6a140053ce55,F1@3,1.0
9,572ff293947a6a140053ce56,EM,0.0
9,572ff293947a6a140053ce56,F1,0.6666666666666666
9,572ff293947a6a140053ce56,EM@3,1.0
9,572ff293947a6a140053ce56,F1@3,1.0
9,572f6ec7a23a5019007fc621,EM,1.0
9,572f6ec7a23a5019007fc621,F1,1.0
9,572f6ec7a23a5019007fc621,EM@3,1.0
9,572f6ec7a23a5019007fc621,F1@3,1.0
9,572f6ec7a23a5019007fc622,EM,0.0
9,572f6ec7a23a5019007fc622,F1,0.0
9,572f6ec7a23a5019007fc622,EM@3,0.0
9,572f6ec7a23a5019007fc622,F1@3,0.7499999999999999
9,572f6ec7a23a5019007fc623,EM,0.0
9,572f6ec7a23a5019007fc623,F1,0.6666666666666666
9,572f6ec7a23a5019007fc623,EM@3,1.0
9,572f6ec7a23a5019007fc623,F1@3,1.0
9,572f6ec7a23a5019007fc624,EM,1.0
9,572f6ec7a23a5019007fc624,F1,1.0
9,572f6ec7a23a5019007fc624,EM@3,1.0
9,572f6ec7a23a5019007fc624,F1@3,1.0
9,572ff35f947a6a140053ce66,EM,1.0
9,572ff35f947a6a140053ce66,F1,1.0
9,572ff35f947a6a140053ce66,EM@3,1.0
9,572ff35f947a6a140053ce66,F1@3,1.0
9,572ff35f947a6a140053ce67,EM,1.0
9,572ff35f947a6a140053ce67,F1,1.0
9,572ff35f947a6a140053ce67,EM@3,1.0
9,572ff35f947a6a140053ce67,F1@3,1.0
9,572ff35f947a6a140053ce68,EM,1.0
9,572ff35f947a6a140053ce68,F1,1.0
9,572ff35f947a6a140053ce68,EM@3,1.0
9,572ff35f947a6a140053ce68,F1@3,1.0
9,572ff35f947a6a140053ce69,EM,1.0
9,572ff35f947a6a140053ce69,F1,1.0
9,572ff35f947a6a140053ce69,EM@3,1.0
9,572ff35f947a6a140053ce69,F1@3,1.0
9,572ff35f947a6a140053ce6a,EM,1.0
9,572ff35f947a6a140053ce6a,F1,1.0
9,572ff35f947a6a140053ce6a,EM@3,1.0
9,572ff35f947a6a140053ce6a,F1@3,1.0
9,572f7588947a6a140053c984,EM,1.0
9,572f7588947a6a140053c984,F1,1.0
9,572f7588947a6a140053c984,EM@3,1.0
